2018-03-23 16:53:46.741 [main] INFO  com.ukefu.webim.Application - Starting Application on VMHOST with PID 1088 (E:\spring_boot\code\ukefu\target\classes started by 何达宏 in E:\spring_boot\code\ukefu)
2018-03-23 16:55:29.449 [hz._hzInstance_1_UCKeFu_UC.priority-generic-operation.thread-0] INFO  com.hazelcast.internal.cluster.ClusterService - [10.1.1.2]:5701 [UCKeFu_UC] [3.8] 

Members [2] {
	Member [10.1.1.2]:5701 - 4b357e12-7947-4e0e-ab90-f9baa2e3a208 this
	Member [10.1.1.2]:5702 - 2e6f71c8-1626-4437-8d41-f8eaac970263
}

2018-03-23 16:55:29.454 [hz._hzInstance_1_UCKeFu_UC.priority-generic-operation.thread-0] INFO  com.hazelcast.system - [10.1.1.2]:5702 [UCKeFu_UC] [3.8] Cluster version set to 3.8
2018-03-23 16:55:29.457 [hz._hzInstance_1_UCKeFu_UC.priority-generic-operation.thread-0] INFO  com.hazelcast.internal.cluster.ClusterService - [10.1.1.2]:5702 [UCKeFu_UC] [3.8] 

Members [2] {
	Member [10.1.1.2]:5701 - 4b357e12-7947-4e0e-ab90-f9baa2e3a208
	Member [10.1.1.2]:5702 - 2e6f71c8-1626-4437-8d41-f8eaac970263 this
}

2018-03-23 16:55:31.465 [main] INFO  com.hazelcast.core.LifecycleService - [10.1.1.2]:5702 [UCKeFu_UC] [3.8] [10.1.1.2]:5702 is STARTED
2018-03-23 16:55:32.020 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2018-03-23 16:55:32.112 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-03-23 16:55:32.121 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-03-23 16:55:32.181 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.0.12.Final}
2018-03-23 16:55:32.182 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2018-03-23 16:55:32.183 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2018-03-23 16:55:32.208 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-03-23 16:55:33.148 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2018-03-23 16:55:33.975 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-03-23 16:55:34.178 [main] INFO  org.elasticsearch.node - [Llan the Sorcerer] version[2.4.5], pid[12356], build[c849dd1/2017-04-24T16:18:17Z]
2018-03-23 16:55:34.179 [main] INFO  org.elasticsearch.node - [Llan the Sorcerer] initializing ...
2018-03-23 16:55:34.181 [main] INFO  org.elasticsearch.plugins - [Llan the Sorcerer] modules [], plugins [], sites []
2018-03-23 16:55:34.198 [main] INFO  org.elasticsearch.env - [Llan the Sorcerer] using [1] data paths, mounts [[(E:)]], net usable_space [377gb], net total_space [931.5gb], spins? [unknown], types [NTFS]
2018-03-23 16:55:34.198 [main] INFO  org.elasticsearch.env - [Llan the Sorcerer] heap size [3.5gb], compressed ordinary object pointers [true]
2018-03-23 16:55:35.241 [main] INFO  org.elasticsearch.node - [Llan the Sorcerer] initialized
2018-03-23 16:55:35.241 [main] INFO  org.elasticsearch.node - [Llan the Sorcerer] starting ...
2018-03-23 16:55:35.242 [main] INFO  org.elasticsearch.transport - [Llan the Sorcerer] publish_address {local[1]}, bound_addresses {local[1]}
2018-03-23 16:55:35.244 [main] INFO  org.elasticsearch.discovery - [Llan the Sorcerer] elasticsearch/Vxx7344vRL2u13dhGwXm_A
2018-03-23 16:55:35.249 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Llan the Sorcerer] new_master {Llan the Sorcerer}{Vxx7344vRL2u13dhGwXm_A}{local}{local[1]}{local=true}, reason: local-disco-initial_connect(master)
2018-03-23 16:55:35.253 [main] INFO  org.elasticsearch.node - [Llan the Sorcerer] started
2018-03-23 16:55:35.335 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.gateway - [Llan the Sorcerer] recovered [0] indices into cluster_state
2018-03-23 16:55:36.179 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2018-03-23 16:55:36.703 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.metadata - [Llan the Sorcerer] [uckefu] creating index, cause [api], templates [], shards [5]/[1], mappings []
2018-03-23 16:55:36.909 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.metadata - [Llan the Sorcerer] [uckefu] create_mapping [uk_kbs_topic]
2018-03-23 16:55:37.271 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.metadata - [Llan the Sorcerer] [uckefu] create_mapping [uk_xiaoe_topic]
2018-03-23 16:55:37.824 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.metadata - [Llan the Sorcerer] [uckefu] create_mapping [uk_contacts]
2018-03-23 16:55:37.981 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.metadata - [Llan the Sorcerer] [uckefu] create_mapping [uk_quickreply]
2018-03-23 16:55:38.036 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.routing.allocation - [Llan the Sorcerer] Cluster health status changed from [RED] to [YELLOW] (reason: [shards started [[uckefu][4]] ...]).
2018-03-23 16:55:38.079 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.metadata - [Llan the Sorcerer] [uckefu] create_mapping [uk_entcustomer]
2018-03-23 16:55:38.148 [elasticsearch[Llan the Sorcerer][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.metadata - [Llan the Sorcerer] [uckefu] create_mapping [uc_kbs_topiccomment]
2018-03-23 16:55:38.470 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@683dbc2c: startup date [Fri Mar 23 16:55:19 CST 2018]; root of context hierarchy
2018-03-23 16:55:38.484 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Detected ResponseBodyAdvice bean in org.springframework.boot.actuate.autoconfigure.EndpointWebMvcHypermediaManagementContextConfiguration$ActuatorEndpointLinksAdvice
2018-03-23 16:55:39.502 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.AdminController.index(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest)
2018-03-23 16:55:39.502 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/auth/infoacq]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.AdminController.infoacq(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest)
2018-03-23 16:55:39.502 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/content]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.AdminController.content(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest)
2018-03-23 16:55:39.503 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/auth/save]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.AdminController.authsave(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest,java.lang.String,com.ukefu.webim.web.model.SysDic)
2018-03-23 16:55:39.503 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/auth/event]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.AdminController.authevent(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
2018-03-23 16:55:39.504 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/area/index]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.area.AreaController.index(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest) throws java.io.FileNotFoundException,java.io.IOException
2018-03-23 16:55:39.504 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/area/add]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.area.AreaController.add(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest)
2018-03-23 16:55:39.504 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/area/update]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.area.AreaController.update(javax.servlet.http.HttpServletRequest,com.ukefu.webim.web.model.AreaType)
2018-03-23 16:55:39.505 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/area/delete]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.area.AreaController.delete(javax.servlet.http.HttpServletRequest,com.ukefu.webim.web.model.AreaType)
2018-03-23 16:55:39.505 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/area/save]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.area.AreaController.save(javax.servlet.http.HttpServletRequest,com.ukefu.webim.web.model.AreaType)
2018-03-23 16:55:39.505 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/area/edit]}" onto public org.springframework.web.servlet.ModelAndView com.ukefu.webim.web.handler.admin.area.AreaController.edit(org.springframework.ui.ModelMap,javax.servlet.http.HttpServletRequest,java.lang.String)
